"title","place","lat","lng","date","color","list"
"Tragédie","Brignoles","43.406550"," 6.061187","1660","Black","<h1>Brignoles</h1><div class='scroller;'><ol><li><i>Les Amours et les Médisants</i> (1461) [<a href='https://maperformance.github.io/data/S3521.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralités</i> (1538) [<a href='https://maperformance.github.io/data/S3522.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Chevalier déserpéré</i> (1598) [<a href='https://maperformance.github.io/data/S3523.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1613) [<a href='https://maperformance.github.io/data/S3524.html' target='_blank'>Voir la fiche</a>]</li><li><i>Tragédie</i> (1660) [<a href='https://maperformance.github.io/data/S3525.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu</i> (1667) [<a href='https://maperformance.github.io/data/S3526.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu</i> (1667) [<a href='https://maperformance.github.io/data/S3527.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Comédie","Yverdon","46.778471"," 6.642493","1660","Black","<h1>Yverdon</h1><div class='scroller;'><ol><li><i>Mystère de la Passion</i> (1481) [<a href='https://maperformance.github.io/data/S2298.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Résurrection</i> (1481) [<a href='https://maperformance.github.io/data/S2299.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1514) [<a href='https://maperformance.github.io/data/S2554.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de Saint Jacob</i> (1521) [<a href='https://maperformance.github.io/data/S2612.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Saint Jacob (Deuxième représentation)</i> (1521) [<a href='https://maperformance.github.io/data/S2613.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de Madeleine</i> (1534) [<a href='https://maperformance.github.io/data/S2726.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Roi Salomon</i> (1548) [<a href='https://maperformance.github.io/data/S3436.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Sacrifice d’Abraham</i> (1552) [<a href='https://maperformance.github.io/data/S3440.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1618) [<a href='https://maperformance.github.io/data/S3468.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1627) [<a href='https://maperformance.github.io/data/S3470.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1648) [<a href='https://maperformance.github.io/data/S3472.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1660) [<a href='https://maperformance.github.io/data/S3474.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Pieux Ezéchias</i> (1660) [<a href='https://maperformance.github.io/data/S3475.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1664) [<a href='https://maperformance.github.io/data/S3476.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1668) [<a href='https://maperformance.github.io/data/S3477.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1670) [<a href='https://maperformance.github.io/data/S3478.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1673) [<a href='https://maperformance.github.io/data/S3479.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1676) [<a href='https://maperformance.github.io/data/S3480.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1680) [<a href='https://maperformance.github.io/data/S3484.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1681) [<a href='https://maperformance.github.io/data/S3485.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1689) [<a href='https://maperformance.github.io/data/S3486.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Le Pieux Ezéchias","Yverdon","46.778471"," 6.642493","1660","Black","<h1>Yverdon</h1><div class='scroller;'><ol><li><i>Mystère de la Passion</i> (1481) [<a href='https://maperformance.github.io/data/S2298.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Résurrection</i> (1481) [<a href='https://maperformance.github.io/data/S2299.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1514) [<a href='https://maperformance.github.io/data/S2554.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de Saint Jacob</i> (1521) [<a href='https://maperformance.github.io/data/S2612.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Saint Jacob (Deuxième représentation)</i> (1521) [<a href='https://maperformance.github.io/data/S2613.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de Madeleine</i> (1534) [<a href='https://maperformance.github.io/data/S2726.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Roi Salomon</i> (1548) [<a href='https://maperformance.github.io/data/S3436.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Sacrifice d’Abraham</i> (1552) [<a href='https://maperformance.github.io/data/S3440.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1618) [<a href='https://maperformance.github.io/data/S3468.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1627) [<a href='https://maperformance.github.io/data/S3470.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1648) [<a href='https://maperformance.github.io/data/S3472.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1660) [<a href='https://maperformance.github.io/data/S3474.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Pieux Ezéchias</i> (1660) [<a href='https://maperformance.github.io/data/S3475.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1664) [<a href='https://maperformance.github.io/data/S3476.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1668) [<a href='https://maperformance.github.io/data/S3477.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1670) [<a href='https://maperformance.github.io/data/S3478.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1673) [<a href='https://maperformance.github.io/data/S3479.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1676) [<a href='https://maperformance.github.io/data/S3480.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1680) [<a href='https://maperformance.github.io/data/S3484.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1681) [<a href='https://maperformance.github.io/data/S3485.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1689) [<a href='https://maperformance.github.io/data/S3486.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Carmentrant","Gruyères","46.581500"," 7.076270","1661","Black","<h1>Gruyères</h1><div class='scroller;'><ol><li><i>Mystère de la Passion</i> (1485) [<a href='https://maperformance.github.io/data/S2337.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère des Rois</i> (1492) [<a href='https://maperformance.github.io/data/S2401.html' target='_blank'>Voir la fiche</a>]</li><li><i>Carmentrant</i> (1532) [<a href='https://maperformance.github.io/data/S2698.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité</i> (1532) [<a href='https://maperformance.github.io/data/S2699.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère des Rois</i> (1536) [<a href='https://maperformance.github.io/data/S2737.html' target='_blank'>Voir la fiche</a>]</li><li><i>Carmentrant</i> (1553) [<a href='https://maperformance.github.io/data/S2892.html' target='_blank'>Voir la fiche</a>]</li><li><i>Carmentrant</i> (1563) [<a href='https://maperformance.github.io/data/S2963.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère des Rois</i> (1563) [<a href='https://maperformance.github.io/data/S2964.html' target='_blank'>Voir la fiche</a>]</li><li><i>Carmentrant</i> (1567) [<a href='https://maperformance.github.io/data/S2990.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère des Rois</i> (1642) [<a href='https://maperformance.github.io/data/S3141.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère des Rois</i> (1645) [<a href='https://maperformance.github.io/data/S3144.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère des Rois</i> (1648) [<a href='https://maperformance.github.io/data/S3146.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère des Rois</i> (1649) [<a href='https://maperformance.github.io/data/S3148.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère des Rois</i> (1650) [<a href='https://maperformance.github.io/data/S3149.html' target='_blank'>Voir la fiche</a>]</li><li><i>Carmentrant</i> (1661) [<a href='https://maperformance.github.io/data/S3155.html' target='_blank'>Voir la fiche</a>]</li><li><i>Nativité</i> (1670) [<a href='https://maperformance.github.io/data/S3160.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère des Rois</i> (1678) [<a href='https://maperformance.github.io/data/S3165.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère des Rois</i> (1756) [<a href='https://maperformance.github.io/data/S3190.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Histoire de Saint Julien","Barjols","43.557156"," 6.007750","1663","Black","<h1>Barjols</h1><div class='scroller;'><ol><li><i>Farces. Juoc de saint Andriou</i> (1452) [<a href='https://maperformance.github.io/data/S3499.html' target='_blank'>Voir la fiche</a>]</li><li><i></i> (1454) [<a href='https://maperformance.github.io/data/S3500.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de l’Homme Humain</i> (1463) [<a href='https://maperformance.github.io/data/S3501.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1464) [<a href='https://maperformance.github.io/data/S3502.html' target='_blank'>Voir la fiche</a>]</li><li><i>Farces</i> (1472) [<a href='https://maperformance.github.io/data/S3503.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Job (Saint Adrien ?)</i> (1475) [<a href='https://maperformance.github.io/data/S3504.html' target='_blank'>Voir la fiche</a>]</li><li><i>La Passion</i> (1520) [<a href='https://maperformance.github.io/data/S3505.html' target='_blank'>Voir la fiche</a>]</li><li><i>Sacrifice d’Abraham</i> (1550) [<a href='https://maperformance.github.io/data/S3506.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité de la Patience de job</i> (1551) [<a href='https://maperformance.github.io/data/S3507.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Sainte Suzanne</i> (1556) [<a href='https://maperformance.github.io/data/S3508.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Jugement et finement du monde</i> (1558) [<a href='https://maperformance.github.io/data/S3509.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Job</i> (1577) [<a href='https://maperformance.github.io/data/S3510.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Laurent</i> (1600) [<a href='https://maperformance.github.io/data/S3511.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Mauvais riche</i> (1604) [<a href='https://maperformance.github.io/data/S3512.html' target='_blank'>Voir la fiche</a>]</li><li><i>Les Juives (?)</i> (1604) [<a href='https://maperformance.github.io/data/S3513.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Eustache</i> (1612) [<a href='https://maperformance.github.io/data/S3514.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Eustache</i> (1613) [<a href='https://maperformance.github.io/data/S3515.html' target='_blank'>Voir la fiche</a>]</li><li><i>Joseph le Juste</i> (1617) [<a href='https://maperformance.github.io/data/S3516.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Sébastien</i> (1627) [<a href='https://maperformance.github.io/data/S3517.html' target='_blank'>Voir la fiche</a>]</li><li><i>L’Innocence reconnue</i> (1655) [<a href='https://maperformance.github.io/data/S3518.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Julien</i> (1663) [<a href='https://maperformance.github.io/data/S3519.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Sainte Luce</i> (1678) [<a href='https://maperformance.github.io/data/S3520.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Comédie","Yverdon","46.778471"," 6.642493","1664","Black","<h1>Yverdon</h1><div class='scroller;'><ol><li><i>Mystère de la Passion</i> (1481) [<a href='https://maperformance.github.io/data/S2298.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Résurrection</i> (1481) [<a href='https://maperformance.github.io/data/S2299.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1514) [<a href='https://maperformance.github.io/data/S2554.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de Saint Jacob</i> (1521) [<a href='https://maperformance.github.io/data/S2612.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Saint Jacob (Deuxième représentation)</i> (1521) [<a href='https://maperformance.github.io/data/S2613.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de Madeleine</i> (1534) [<a href='https://maperformance.github.io/data/S2726.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Roi Salomon</i> (1548) [<a href='https://maperformance.github.io/data/S3436.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Sacrifice d’Abraham</i> (1552) [<a href='https://maperformance.github.io/data/S3440.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1618) [<a href='https://maperformance.github.io/data/S3468.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1627) [<a href='https://maperformance.github.io/data/S3470.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1648) [<a href='https://maperformance.github.io/data/S3472.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1660) [<a href='https://maperformance.github.io/data/S3474.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Pieux Ezéchias</i> (1660) [<a href='https://maperformance.github.io/data/S3475.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1664) [<a href='https://maperformance.github.io/data/S3476.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1668) [<a href='https://maperformance.github.io/data/S3477.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1670) [<a href='https://maperformance.github.io/data/S3478.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1673) [<a href='https://maperformance.github.io/data/S3479.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1676) [<a href='https://maperformance.github.io/data/S3480.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1680) [<a href='https://maperformance.github.io/data/S3484.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1681) [<a href='https://maperformance.github.io/data/S3485.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1689) [<a href='https://maperformance.github.io/data/S3486.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Jeu","Brignoles","43.406550"," 6.061187","1667","Black","<h1>Brignoles</h1><div class='scroller;'><ol><li><i>Les Amours et les Médisants</i> (1461) [<a href='https://maperformance.github.io/data/S3521.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralités</i> (1538) [<a href='https://maperformance.github.io/data/S3522.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Chevalier déserpéré</i> (1598) [<a href='https://maperformance.github.io/data/S3523.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1613) [<a href='https://maperformance.github.io/data/S3524.html' target='_blank'>Voir la fiche</a>]</li><li><i>Tragédie</i> (1660) [<a href='https://maperformance.github.io/data/S3525.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu</i> (1667) [<a href='https://maperformance.github.io/data/S3526.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu</i> (1667) [<a href='https://maperformance.github.io/data/S3527.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Jeu","Brignoles","43.406550"," 6.061187","1667","Black","<h1>Brignoles</h1><div class='scroller;'><ol><li><i>Les Amours et les Médisants</i> (1461) [<a href='https://maperformance.github.io/data/S3521.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralités</i> (1538) [<a href='https://maperformance.github.io/data/S3522.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Chevalier déserpéré</i> (1598) [<a href='https://maperformance.github.io/data/S3523.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1613) [<a href='https://maperformance.github.io/data/S3524.html' target='_blank'>Voir la fiche</a>]</li><li><i>Tragédie</i> (1660) [<a href='https://maperformance.github.io/data/S3525.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu</i> (1667) [<a href='https://maperformance.github.io/data/S3526.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu</i> (1667) [<a href='https://maperformance.github.io/data/S3527.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Comédie","Yverdon","46.778471"," 6.642493","1668","Black","<h1>Yverdon</h1><div class='scroller;'><ol><li><i>Mystère de la Passion</i> (1481) [<a href='https://maperformance.github.io/data/S2298.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Résurrection</i> (1481) [<a href='https://maperformance.github.io/data/S2299.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1514) [<a href='https://maperformance.github.io/data/S2554.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de Saint Jacob</i> (1521) [<a href='https://maperformance.github.io/data/S2612.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Saint Jacob (Deuxième représentation)</i> (1521) [<a href='https://maperformance.github.io/data/S2613.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de Madeleine</i> (1534) [<a href='https://maperformance.github.io/data/S2726.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Roi Salomon</i> (1548) [<a href='https://maperformance.github.io/data/S3436.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Sacrifice d’Abraham</i> (1552) [<a href='https://maperformance.github.io/data/S3440.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1618) [<a href='https://maperformance.github.io/data/S3468.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1627) [<a href='https://maperformance.github.io/data/S3470.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1648) [<a href='https://maperformance.github.io/data/S3472.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1660) [<a href='https://maperformance.github.io/data/S3474.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Pieux Ezéchias</i> (1660) [<a href='https://maperformance.github.io/data/S3475.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1664) [<a href='https://maperformance.github.io/data/S3476.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1668) [<a href='https://maperformance.github.io/data/S3477.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1670) [<a href='https://maperformance.github.io/data/S3478.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1673) [<a href='https://maperformance.github.io/data/S3479.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1676) [<a href='https://maperformance.github.io/data/S3480.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1680) [<a href='https://maperformance.github.io/data/S3484.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1681) [<a href='https://maperformance.github.io/data/S3485.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1689) [<a href='https://maperformance.github.io/data/S3486.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Saint Hermentaire","Draguignan","43.537727"," 6.464993","1670","Black","<h1>Draguignan</h1><div class='scroller;'><ol><li><i>Mystère des Trois Rois</i> (1433) [<a href='https://maperformance.github.io/data/S2023.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1434) [<a href='https://maperformance.github.io/data/S2028.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Testament Vieil et Nouvel</i> (1437) [<a href='https://maperformance.github.io/data/S3487.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1439) [<a href='https://maperformance.github.io/data/S2044.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité de la Terre et de la Fortune et Le Monde et l’espérance</i> (1462) [<a href='https://maperformance.github.io/data/S2172.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1505) [<a href='https://maperformance.github.io/data/S2472.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité de Notre-Dame</i> (1514) [<a href='https://maperformance.github.io/data/S3488.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Sacrifice d’Abraham</i> (1528) [<a href='https://maperformance.github.io/data/S3489.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Sainte Suzanne</i> (1533) [<a href='https://maperformance.github.io/data/S3490.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Patience de Job</i> (1534) [<a href='https://maperformance.github.io/data/S2720.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère du Baptême de Jésus Christ et de la décollation de Saint Jean-Baptiste</i> (1551) [<a href='https://maperformance.github.io/data/S2882.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Création des Premiers parents et des fragments du Vieux Testament</i> (1557) [<a href='https://maperformance.github.io/data/S2908.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Joseph le Juste</i> (1559) [<a href='https://maperformance.github.io/data/S2938.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Sainte Catherine</i> (1565) [<a href='https://maperformance.github.io/data/S2980.html' target='_blank'>Voir la fiche</a>]</li><li><i>L’Histoire du monde ou le Monde et Chacun</i> (1575) [<a href='https://maperformance.github.io/data/S3491.html' target='_blank'>Voir la fiche</a>]</li><li><i>L’Histoire de l’usurier alias Le Jeu du Trésorier</i> (1602) [<a href='https://maperformance.github.io/data/S3492.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Saint Pons</i> (1603) [<a href='https://maperformance.github.io/data/S3110.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1608) [<a href='https://maperformance.github.io/data/S3493.html' target='_blank'>Voir la fiche</a>]</li><li><i>La Destruction de Troyes</i> (1613) [<a href='https://maperformance.github.io/data/S3494.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité du Ver du péché</i> (1613) [<a href='https://maperformance.github.io/data/S3126.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Heugène</i> (1624) [<a href='https://maperformance.github.io/data/S3496.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire des amours de Birène et Olympe</i> (1624) [<a href='https://maperformance.github.io/data/S3497.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire des Macchabées</i> (1624) [<a href='https://maperformance.github.io/data/S3495.html' target='_blank'>Voir la fiche</a>]</li><li><i>Saint Hermentaire</i> (1670) [<a href='https://maperformance.github.io/data/S3498.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Comédie","Yverdon","46.778471"," 6.642493","1670","Black","<h1>Yverdon</h1><div class='scroller;'><ol><li><i>Mystère de la Passion</i> (1481) [<a href='https://maperformance.github.io/data/S2298.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Résurrection</i> (1481) [<a href='https://maperformance.github.io/data/S2299.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1514) [<a href='https://maperformance.github.io/data/S2554.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de Saint Jacob</i> (1521) [<a href='https://maperformance.github.io/data/S2612.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Saint Jacob (Deuxième représentation)</i> (1521) [<a href='https://maperformance.github.io/data/S2613.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de Madeleine</i> (1534) [<a href='https://maperformance.github.io/data/S2726.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Roi Salomon</i> (1548) [<a href='https://maperformance.github.io/data/S3436.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Sacrifice d’Abraham</i> (1552) [<a href='https://maperformance.github.io/data/S3440.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1618) [<a href='https://maperformance.github.io/data/S3468.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1627) [<a href='https://maperformance.github.io/data/S3470.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1648) [<a href='https://maperformance.github.io/data/S3472.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1660) [<a href='https://maperformance.github.io/data/S3474.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Pieux Ezéchias</i> (1660) [<a href='https://maperformance.github.io/data/S3475.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1664) [<a href='https://maperformance.github.io/data/S3476.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1668) [<a href='https://maperformance.github.io/data/S3477.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1670) [<a href='https://maperformance.github.io/data/S3478.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1673) [<a href='https://maperformance.github.io/data/S3479.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1676) [<a href='https://maperformance.github.io/data/S3480.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1680) [<a href='https://maperformance.github.io/data/S3484.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1681) [<a href='https://maperformance.github.io/data/S3485.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1689) [<a href='https://maperformance.github.io/data/S3486.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
